Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
9.237733, 2080-2099, noresm1_m, Apr Average, Latvia, LVA
14.963461, 2080-2099, noresm1_m, May Average, Latvia, LVA
19.237272, 2080-2099, noresm1_m, Jun Average, Latvia, LVA
20.594725, 2080-2099, noresm1_m, Jul Average, Latvia, LVA
19.455755, 2080-2099, noresm1_m, Aug Average, Latvia, LVA
15.648647, 2080-2099, noresm1_m, Sep Average, Latvia, LVA
10.7860775, 2080-2099, noresm1_m, Oct Average, Latvia, LVA
6.100199, 2080-2099, noresm1_m, Nov Average, Latvia, LVA
1.9445136, 2080-2099, noresm1_m, Dec Average, Latvia, LVA
12.680202, 2080-2099, bcc_csm1_1, Jan Average, Lebanon, LBN
12.640768, 2080-2099, bcc_csm1_1, Feb Average, Lebanon, LBN
14.433899, 2080-2099, bcc_csm1_1, Mar Average, Lebanon, LBN
18.06046, 2080-2099, bcc_csm1_1, Apr Average, Lebanon, LBN
